,year,month,day,hour,num_calls,BRONX,BROOKLYN,MANHATTAN,QUEENS,RICHMOND / STATEN ISLAND,UNKNOWN,STATION,NAME,DATE,PRCP,SNOW,SNWD,TMAX,TMIN,TAVG_CALC,Incidences
8832,2013,2,14,6,72,17,22,14,16,3,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-14,0.0,0.0,0.0,46.0,33.0,39.5,3
8833,2013,2,14,7,119,19,37,33,26,4,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-14,0.0,0.0,0.0,46.0,33.0,39.5,2
8834,2013,2,14,8,173,44,48,44,33,4,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-14,0.0,0.0,0.0,46.0,33.0,39.5,5
8835,2013,2,14,9,209,48,56,53,44,8,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-14,0.0,0.0,0.0,46.0,33.0,39.5,3
8836,2013,2,14,10,201,57,60,45,34,5,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-14,0.0,0.0,0.0,46.0,33.0,39.5,12
8837,2013,2,14,11,210,58,54,56,37,5,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-14,0.0,0.0,0.0,46.0,33.0,39.5,7
8838,2013,2,14,12,111,20,46,18,22,5,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-14,0.0,0.0,0.0,46.0,33.0,39.5,4
8839,2013,2,15,1,104,24,25,31,23,1,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-15,0.0,0.0,0.0,55.0,37.0,46.0,3
8840,2013,2,15,2,101,22,23,31,24,1,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-15,0.0,0.0,0.0,55.0,37.0,46.0,7
8841,2013,2,15,3,83,18,24,25,14,2,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-15,0.0,0.0,0.0,55.0,37.0,46.0,7
8842,2013,2,15,4,83,19,19,19,21,5,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-15,0.0,0.0,0.0,55.0,37.0,46.0,11
8843,2013,2,15,5,73,16,18,20,16,3,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-15,0.0,0.0,0.0,55.0,37.0,46.0,6
8844,2013,2,15,6,80,19,24,16,18,3,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-15,0.0,0.0,0.0,55.0,37.0,46.0,3
8845,2013,2,15,7,123,31,39,25,20,8,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-15,0.0,0.0,0.0,55.0,37.0,46.0,1
8846,2013,2,15,8,164,42,59,26,29,8,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-15,0.0,0.0,0.0,55.0,37.0,46.0,6
8847,2013,2,15,9,193,52,66,36,31,8,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-15,0.0,0.0,0.0,55.0,37.0,46.0,6
8848,2013,2,15,10,202,37,59,54,46,6,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-15,0.0,0.0,0.0,55.0,37.0,46.0,10
8849,2013,2,15,11,216,53,53,59,39,12,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-15,0.0,0.0,0.0,55.0,37.0,46.0,18
8850,2013,2,15,12,131,23,41,36,28,3,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-15,0.0,0.0,0.0,55.0,37.0,46.0,11
8851,2013,2,16,2,134,36,37,33,25,3,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-16,0.02,0.0,0.0,41.0,31.0,36.0,3
8852,2013,2,16,3,113,31,31,25,20,6,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-16,0.02,0.0,0.0,41.0,31.0,36.0,3
8853,2013,2,16,4,109,27,25,22,28,7,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-16,0.02,0.0,0.0,41.0,31.0,36.0,2
8854,2013,2,16,5,86,9,19,28,24,6,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-16,0.02,0.0,0.0,41.0,31.0,36.0,4
8855,2013,2,16,6,89,22,19,19,20,9,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-16,0.02,0.0,0.0,41.0,31.0,36.0,4
8856,2013,2,16,8,117,30,38,24,22,3,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-16,0.02,0.0,0.0,41.0,31.0,36.0,6
8857,2013,2,16,9,128,25,50,24,23,6,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-16,0.02,0.0,0.0,41.0,31.0,36.0,4
8858,2013,2,16,10,143,29,51,33,27,3,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-16,0.02,0.0,0.0,41.0,31.0,36.0,1
8859,2013,2,16,11,163,43,50,28,34,8,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-16,0.02,0.0,0.0,41.0,31.0,36.0,7
8860,2013,2,16,12,138,42,40,30,20,6,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-16,0.02,0.0,0.0,41.0,31.0,36.0,4
8861,2013,2,17,1,103,22,27,34,18,2,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-17,0.0,0.0,0.0,32.0,18.0,25.0,3
8862,2013,2,17,2,143,38,30,42,32,1,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-17,0.0,0.0,0.0,32.0,18.0,25.0,3
8863,2013,2,17,4,118,24,32,34,23,5,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-17,0.0,0.0,0.0,32.0,18.0,25.0,7
8864,2013,2,17,5,105,25,24,26,27,3,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-17,0.0,0.0,0.0,32.0,18.0,25.0,4
8865,2013,2,17,6,92,27,21,26,17,1,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-17,0.0,0.0,0.0,32.0,18.0,25.0,2
8866,2013,2,17,7,79,18,18,20,17,6,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-17,0.0,0.0,0.0,32.0,18.0,25.0,5
8867,2013,2,17,9,117,32,30,22,21,12,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-17,0.0,0.0,0.0,32.0,18.0,25.0,2
8868,2013,2,17,10,127,35,48,26,12,6,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-17,0.0,0.0,0.0,32.0,18.0,25.0,2
8869,2013,2,17,11,131,32,46,24,28,1,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-17,0.0,0.0,0.0,32.0,18.0,25.0,1
8870,2013,2,17,12,148,37,49,27,33,2,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-17,0.0,0.0,0.0,32.0,18.0,25.0,4
8871,2013,2,18,1,92,23,33,22,13,1,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-18,0.0,0.0,0.0,35.0,17.0,26.0,7
8872,2013,2,18,2,93,21,30,24,14,4,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-18,0.0,0.0,0.0,35.0,17.0,26.0,2
8873,2013,2,18,3,73,26,19,12,13,3,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-18,0.0,0.0,0.0,35.0,17.0,26.0,3
8874,2013,2,18,4,74,19,23,12,17,3,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-18,0.0,0.0,0.0,35.0,17.0,26.0,5
8875,2013,2,18,5,63,18,26,8,9,2,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-18,0.0,0.0,0.0,35.0,17.0,26.0,4
8876,2013,2,18,6,66,12,17,18,14,5,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-18,0.0,0.0,0.0,35.0,17.0,26.0,4
8877,2013,2,18,7,109,25,40,19,25,0,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-18,0.0,0.0,0.0,35.0,17.0,26.0,3
8878,2013,2,18,8,111,28,30,29,22,2,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-18,0.0,0.0,0.0,35.0,17.0,26.0,2
8879,2013,2,18,9,127,34,36,25,25,7,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-18,0.0,0.0,0.0,35.0,17.0,26.0,3
8880,2013,2,18,10,150,33,44,34,33,6,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-18,0.0,0.0,0.0,35.0,17.0,26.0,7
8881,2013,2,18,11,174,44,58,24,40,8,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-18,0.0,0.0,0.0,35.0,17.0,26.0,5
8882,2013,2,18,12,118,35,39,28,13,3,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-18,0.0,0.0,0.0,35.0,17.0,26.0,7
8883,2013,2,19,2,76,16,29,13,15,3,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-19,0.15,0.0,0.0,49.0,33.0,41.0,3
8884,2013,2,19,3,69,13,13,17,19,7,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-19,0.15,0.0,0.0,49.0,33.0,41.0,1
8885,2013,2,19,4,62,16,16,11,15,4,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-19,0.15,0.0,0.0,49.0,33.0,41.0,5
8886,2013,2,19,5,65,15,16,16,15,3,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-19,0.15,0.0,0.0,49.0,33.0,41.0,6
8887,2013,2,19,6,79,14,24,21,16,4,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-19,0.15,0.0,0.0,49.0,33.0,41.0,7
8888,2013,2,19,7,97,20,28,25,20,4,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-19,0.15,0.0,0.0,49.0,33.0,41.0,19
8889,2013,2,19,8,149,31,54,29,30,5,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-19,0.15,0.0,0.0,49.0,33.0,41.0,4
8890,2013,2,19,9,162,42,50,38,27,5,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-19,0.15,0.0,0.0,49.0,33.0,41.0,6
8891,2013,2,19,10,193,49,51,56,34,3,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-19,0.15,0.0,0.0,49.0,33.0,41.0,19
8892,2013,2,19,11,184,41,60,40,36,7,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-19,0.15,0.0,0.0,49.0,33.0,41.0,8
8893,2013,2,19,12,109,21,41,20,23,4,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-19,0.15,0.0,0.0,49.0,33.0,41.0,4
8894,2013,2,20,1,91,26,28,22,14,1,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-20,0.0,0.0,0.0,38.0,25.0,31.5,2
8895,2013,2,20,2,67,13,22,13,17,2,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-20,0.0,0.0,0.0,38.0,25.0,31.5,5
8896,2013,2,20,3,77,18,25,17,13,4,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-20,0.0,0.0,0.0,38.0,25.0,31.5,3
8897,2013,2,20,4,67,12,22,16,14,3,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-20,0.0,0.0,0.0,38.0,25.0,31.5,14
8898,2013,2,20,5,59,12,20,17,8,2,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-20,0.0,0.0,0.0,38.0,25.0,31.5,10
8899,2013,2,20,6,83,16,28,12,22,5,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-20,0.0,0.0,0.0,38.0,25.0,31.5,3
8900,2013,2,20,7,104,22,33,18,23,8,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-20,0.0,0.0,0.0,38.0,25.0,31.5,2
8901,2013,2,20,8,154,32,35,45,37,5,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-20,0.0,0.0,0.0,38.0,25.0,31.5,3
8902,2013,2,20,9,160,32,48,43,31,6,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-20,0.0,0.0,0.0,38.0,25.0,31.5,8
8903,2013,2,20,10,196,63,45,40,43,5,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-20,0.0,0.0,0.0,38.0,25.0,31.5,17
8904,2013,2,20,11,188,51,53,46,35,3,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-20,0.0,0.0,0.0,38.0,25.0,31.5,18
8905,2013,2,20,12,97,21,25,25,16,10,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-20,0.0,0.0,0.0,38.0,25.0,31.5,10
8906,2013,2,21,1,72,24,19,17,12,0,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-21,0.0,0.0,0.0,34.0,24.0,29.0,2
8907,2013,2,21,2,86,16,20,27,21,2,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-21,0.0,0.0,0.0,34.0,24.0,29.0,1
8908,2013,2,21,3,61,9,14,16,19,3,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-21,0.0,0.0,0.0,34.0,24.0,29.0,3
8909,2013,2,21,4,59,16,19,12,9,3,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-21,0.0,0.0,0.0,34.0,24.0,29.0,5
8910,2013,2,21,5,60,16,20,11,12,1,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-21,0.0,0.0,0.0,34.0,24.0,29.0,4
8911,2013,2,21,6,54,16,14,8,11,5,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-21,0.0,0.0,0.0,34.0,24.0,29.0,3
8912,2013,2,21,7,103,29,27,18,26,3,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-21,0.0,0.0,0.0,34.0,24.0,29.0,2
8913,2013,2,21,8,147,37,40,31,33,6,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-21,0.0,0.0,0.0,34.0,24.0,29.0,4
8914,2013,2,21,9,167,36,52,46,27,6,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-21,0.0,0.0,0.0,34.0,24.0,29.0,9
8915,2013,2,21,10,167,49,40,43,28,7,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-21,0.0,0.0,0.0,34.0,24.0,29.0,9
8916,2013,2,21,11,179,41,53,46,28,11,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-21,0.0,0.0,0.0,34.0,24.0,29.0,10
8917,2013,2,21,12,111,20,33,32,22,4,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-21,0.0,0.0,0.0,34.0,24.0,29.0,9
8918,2013,2,22,1,73,18,21,17,13,4,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-22,0.0,0.0,0.0,38.0,25.0,31.5,2
8919,2013,2,22,2,96,28,30,18,14,6,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-22,0.0,0.0,0.0,38.0,25.0,31.5,8
8920,2013,2,22,3,88,24,21,25,14,4,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-22,0.0,0.0,0.0,38.0,25.0,31.5,2
8921,2013,2,22,4,64,18,18,15,11,2,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-22,0.0,0.0,0.0,38.0,25.0,31.5,2
8922,2013,2,22,5,79,19,17,18,23,2,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-22,0.0,0.0,0.0,38.0,25.0,31.5,4
8923,2013,2,22,6,82,15,25,17,21,4,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-22,0.0,0.0,0.0,38.0,25.0,31.5,7
8924,2013,2,22,7,102,27,26,17,27,5,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-22,0.0,0.0,0.0,38.0,25.0,31.5,3
8925,2013,2,22,8,139,27,49,35,25,3,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-22,0.0,0.0,0.0,38.0,25.0,31.5,4
8926,2013,2,22,9,155,36,47,37,33,2,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-22,0.0,0.0,0.0,38.0,25.0,31.5,2
8927,2013,2,22,10,186,28,57,51,43,7,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-22,0.0,0.0,0.0,38.0,25.0,31.5,13
8928,2013,2,22,11,196,43,59,40,46,8,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-22,0.0,0.0,0.0,38.0,25.0,31.5,15
8929,2013,2,22,12,95,22,29,26,14,4,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-22,0.0,0.0,0.0,38.0,25.0,31.5,10
8930,2013,2,23,5,77,21,23,19,13,1,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-23,0.26,0.0,0.0,42.0,36.0,39.0,3
8931,2013,2,23,7,76,17,16,22,18,3,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-23,0.26,0.0,0.0,42.0,36.0,39.0,2
8932,2013,2,23,8,101,20,33,19,25,4,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-23,0.26,0.0,0.0,42.0,36.0,39.0,4
8933,2013,2,23,9,124,28,47,30,17,2,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-23,0.26,0.0,0.0,42.0,36.0,39.0,1
8934,2013,2,23,10,153,32,41,40,34,6,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-23,0.26,0.0,0.0,42.0,36.0,39.0,2
8935,2013,2,23,11,170,33,57,39,33,8,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-23,0.26,0.0,0.0,42.0,36.0,39.0,2
8936,2013,2,23,12,133,30,34,34,26,9,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-23,0.26,0.0,0.0,42.0,36.0,39.0,4
8937,2013,2,24,2,115,27,28,34,22,4,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-24,0.01,0.0,0.0,47.0,34.0,40.5,1
8938,2013,2,24,3,117,24,33,26,27,7,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-24,0.01,0.0,0.0,47.0,34.0,40.5,3
8939,2013,2,24,4,120,23,28,33,30,6,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-24,0.01,0.0,0.0,47.0,34.0,40.5,2
8940,2013,2,24,5,83,28,24,12,14,5,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-24,0.01,0.0,0.0,47.0,34.0,40.5,4
8941,2013,2,24,6,85,16,25,21,17,6,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-24,0.01,0.0,0.0,47.0,34.0,40.5,1
8942,2013,2,24,7,96,26,27,21,16,6,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-24,0.01,0.0,0.0,47.0,34.0,40.5,4
8943,2013,2,24,8,96,28,28,19,19,2,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-24,0.01,0.0,0.0,47.0,34.0,40.5,1
8944,2013,2,24,9,133,35,31,35,25,7,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-24,0.01,0.0,0.0,47.0,34.0,40.5,3
8945,2013,2,24,10,150,37,46,32,27,8,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-24,0.01,0.0,0.0,47.0,34.0,40.5,1
8946,2013,2,24,11,139,39,37,27,32,4,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-24,0.01,0.0,0.0,47.0,34.0,40.5,2
8947,2013,2,24,12,136,38,31,31,27,9,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-24,0.01,0.0,0.0,47.0,34.0,40.5,5
8948,2013,2,25,1,79,17,27,19,12,4,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-25,0.0,0.0,0.0,45.0,32.0,38.5,7
8949,2013,2,25,2,64,17,17,17,11,2,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-25,0.0,0.0,0.0,45.0,32.0,38.5,5
8950,2013,2,25,3,73,24,16,17,15,1,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-25,0.0,0.0,0.0,45.0,32.0,38.5,1
8951,2013,2,25,4,70,19,22,12,15,2,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-25,0.0,0.0,0.0,45.0,32.0,38.5,9
8952,2013,2,25,5,68,26,16,12,13,1,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-25,0.0,0.0,0.0,45.0,32.0,38.5,6
8953,2013,2,25,6,97,22,36,17,21,1,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-25,0.0,0.0,0.0,45.0,32.0,38.5,1
8954,2013,2,25,7,116,26,36,29,23,2,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-25,0.0,0.0,0.0,45.0,32.0,38.5,5
8955,2013,2,25,8,156,38,45,47,20,6,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-25,0.0,0.0,0.0,45.0,32.0,38.5,3
8956,2013,2,25,9,183,38,56,46,37,6,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-25,0.0,0.0,0.0,45.0,32.0,38.5,8
8957,2013,2,25,10,204,54,61,37,43,9,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-25,0.0,0.0,0.0,45.0,32.0,38.5,11
8958,2013,2,25,11,206,52,66,43,34,11,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-25,0.0,0.0,0.0,45.0,32.0,38.5,7
8959,2013,2,25,12,106,24,30,30,17,5,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-25,0.0,0.0,0.0,45.0,32.0,38.5,3
8960,2013,2,26,1,94,21,27,25,17,4,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-26,0.14,0.0,0.0,44.0,35.0,39.5,8
8961,2013,2,26,2,80,25,19,18,16,2,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-26,0.14,0.0,0.0,44.0,35.0,39.5,4
8962,2013,2,26,3,61,19,15,12,11,4,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-26,0.14,0.0,0.0,44.0,35.0,39.5,6
8963,2013,2,26,4,58,15,19,11,13,0,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-26,0.14,0.0,0.0,44.0,35.0,39.5,1
8964,2013,2,26,5,75,14,31,14,11,5,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-26,0.14,0.0,0.0,44.0,35.0,39.5,3
8965,2013,2,26,6,79,24,24,13,13,5,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-26,0.14,0.0,0.0,44.0,35.0,39.5,2
8966,2013,2,26,7,104,23,36,21,20,4,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-26,0.14,0.0,0.0,44.0,35.0,39.5,1
8967,2013,2,26,8,161,46,43,28,38,6,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-26,0.14,0.0,0.0,44.0,35.0,39.5,4
8968,2013,2,26,9,198,54,43,51,42,8,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-26,0.14,0.0,0.0,44.0,35.0,39.5,4
8969,2013,2,26,10,177,43,52,41,33,8,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-26,0.14,0.0,0.0,44.0,35.0,39.5,11
8970,2013,2,26,11,214,53,69,42,36,14,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-26,0.14,0.0,0.0,44.0,35.0,39.5,10
8971,2013,2,26,12,95,26,34,18,14,3,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-26,0.14,0.0,0.0,44.0,35.0,39.5,7
8972,2013,2,27,1,101,22,29,26,21,3,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-27,1.56,0.0,0.0,47.0,36.0,41.5,4
8973,2013,2,27,2,64,21,15,11,15,2,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-27,1.56,0.0,0.0,47.0,36.0,41.5,4
8974,2013,2,27,3,62,9,20,22,9,2,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-27,1.56,0.0,0.0,47.0,36.0,41.5,7
8975,2013,2,27,4,63,19,23,11,9,1,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-27,1.56,0.0,0.0,47.0,36.0,41.5,5
8976,2013,2,27,5,86,17,28,17,20,4,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-27,1.56,0.0,0.0,47.0,36.0,41.5,4
8977,2013,2,27,6,67,15,20,23,8,1,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-27,1.56,0.0,0.0,47.0,36.0,41.5,3
8978,2013,2,27,7,102,24,31,22,20,5,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-27,1.56,0.0,0.0,47.0,36.0,41.5,9
8979,2013,2,27,8,159,34,48,43,29,5,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-27,1.56,0.0,0.0,47.0,36.0,41.5,2
8980,2013,2,27,9,173,38,48,41,33,13,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-27,1.56,0.0,0.0,47.0,36.0,41.5,8
8981,2013,2,27,10,208,54,54,52,40,8,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-27,1.56,0.0,0.0,47.0,36.0,41.5,11
8982,2013,2,27,11,163,41,48,36,31,7,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-27,1.56,0.0,0.0,47.0,36.0,41.5,3
8983,2013,2,27,12,115,24,33,36,22,0,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-27,1.56,0.0,0.0,47.0,36.0,41.5,3
8984,2013,2,28,1,96,24,29,28,11,4,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-28,0.0,0.0,0.0,51.0,39.0,45.0,5
8985,2013,2,28,2,74,25,17,22,9,1,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-28,0.0,0.0,0.0,51.0,39.0,45.0,15
8986,2013,2,28,3,80,17,25,18,20,0,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-28,0.0,0.0,0.0,51.0,39.0,45.0,5
8987,2013,2,28,4,53,18,13,12,7,3,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-28,0.0,0.0,0.0,51.0,39.0,45.0,4
8988,2013,2,28,5,45,13,11,14,7,0,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-28,0.0,0.0,0.0,51.0,39.0,45.0,4
8989,2013,2,28,6,81,21,22,19,14,5,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-28,0.0,0.0,0.0,51.0,39.0,45.0,5
8990,2013,2,28,7,110,19,32,26,30,3,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-28,0.0,0.0,0.0,51.0,39.0,45.0,4
8991,2013,2,28,8,155,31,35,49,33,7,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-28,0.0,0.0,0.0,51.0,39.0,45.0,1
8992,2013,2,28,9,176,40,37,54,37,8,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-28,0.0,0.0,0.0,51.0,39.0,45.0,9
8993,2013,2,28,10,186,39,57,45,33,12,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-28,0.0,0.0,0.0,51.0,39.0,45.0,14
8994,2013,2,28,11,209,58,49,48,43,11,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2013-02-28,0.0,0.0,0.0,51.0,39.0,45.0,16
